# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
mRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	738121	740517	-	XM_020061686.1		XP_019917285.1	Palmitoyltransferase		30911634	PCOAH_00049030	897	897	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	738121	740517	-	XP_019917285.1		XM_020061686.1	Palmitoyltransferase		30911634	PCOAH_00049030	897	298	partial
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	829515	833330	+						30911635	PCOAH_00049040	3816		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	829515	833330	+	XM_020061687.1		XP_019917225.1	Uncharacterized protein		30911635	PCOAH_00049040	3816	3816	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	829515	833330	+	XP_019917225.1		XM_020061687.1	Uncharacterized protein		30911635	PCOAH_00049040	3816	1271	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	834240	836023	-						30911636	PCOAH_00049050	1784		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	834240	836023	-	XM_020061688.1		XP_019917121.1	Calcium-dependent protein kinase		30911636	PCOAH_00049050	741	741	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	834240	836023	-	XP_019917121.1		XM_020061688.1	Calcium-dependent protein kinase		30911636	PCOAH_00049050	741	246	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	839314	842567	+						30911637	PCOAH_00049060	3254		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	839314	842567	+	XM_020061689.1		XP_019917433.1	Uncharacterized protein		30911637	PCOAH_00049060	3141	3141	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	839314	842567	+	XP_019917433.1		XM_020061689.1	Uncharacterized protein		30911637	PCOAH_00049060	3141	1046	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	842825	852312	-						30911638	PCOAH_00049070	9488		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	842825	852312	-	XM_020061690.1		XP_019917330.1	Serine/threonine-protein phosphatase		30911638	PCOAH_00049070	6624	6624	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	842825	852312	-	XP_019917330.1		XM_020061690.1	Serine/threonine-protein phosphatase		30911638	PCOAH_00049070	6624	2207	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	852999	855379	-						30911639	PCOAH_00049080	2381		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	852999	855379	-	XM_020061691.1		XP_019917439.1	Cyclophilin		30911639	PCOAH_00049080	1347	1347	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	852999	855379	-	XP_019917439.1		XM_020061691.1	Cyclophilin		30911639	PCOAH_00049080	1347	448	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	856852	859044	-						30911640	PCOAH_00049090	2193		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	856852	859044	-	XM_020061692.1		XP_019917335.1	Uncharacterized protein		30911640	PCOAH_00049090	2193	2193	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	856852	859044	-	XP_019917335.1		XM_020061692.1	Uncharacterized protein		30911640	PCOAH_00049090	2193	730	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	862818	864437	+						30911641	PCOAH_00049100	1620		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	862818	864437	+	XM_020061693.1		XP_019917183.1	Autoantigen ngp-1		30911641	PCOAH_00049100	1620	1620	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	862818	864437	+	XP_019917183.1		XM_020061693.1	Autoantigen ngp-1		30911641	PCOAH_00049100	1620	539	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	865067	866767	-						30911642	PCOAH_00049110	1701		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	865067	866767	-	XM_020061694.1		XP_019917421.1	Uncharacterized protein		30911642	PCOAH_00049110	1701	1701	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	865067	866767	-	XP_019917421.1		XM_020061694.1	Uncharacterized protein		30911642	PCOAH_00049110	1701	566	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	869111	870601	+						30911643	PCOAH_00049120	1491		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	869111	870601	+	XM_020061695.1		XP_019917438.1	Actin		30911643	PCOAH_00049120	1491	1491	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	869111	870601	+	XP_019917438.1		XM_020061695.1	Actin		30911643	PCOAH_00049120	1491	496	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	871369	874377	-						30911644	PCOAH_00049130	3009		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	871369	874377	-	XM_020061696.1		XP_019917172.1	Uncharacterized protein		30911644	PCOAH_00049130	3009	3009	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	871369	874377	-	XP_019917172.1		XM_020061696.1	Uncharacterized protein		30911644	PCOAH_00049130	3009	1002	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	875484	876905	-						30911645	PCOAH_00049140	1422		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	875484	876905	-	XM_020061697.1		XP_019917231.1	Uncharacterized protein		30911645	PCOAH_00049140	1422	1422	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	875484	876905	-	XP_019917231.1		XM_020061697.1	Uncharacterized protein		30911645	PCOAH_00049140	1422	473	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	878183	880353	-						30911646	PCOAH_00049150	2171		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	878183	880353	-	XM_020061698.1		XP_019917334.1	Uncharacterized protein		30911646	PCOAH_00049150	1653	1653	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	878282	880353	-	XP_019917334.1		XM_020061698.1	Uncharacterized protein		30911646	PCOAH_00049150	1554	517	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	881975	886651	-						30911647	PCOAH_00049160	4677		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	881975	886651	-	XM_020061699.1		XP_019917391.1	Uncharacterized protein		30911647	PCOAH_00049160	4677	4677	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	881975	886651	-	XP_019917391.1		XM_020061699.1	Uncharacterized protein		30911647	PCOAH_00049160	4677	1558	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	888406	889581	+						30911648	PCOAH_00049170	1176		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	888406	889581	+	XM_020061700.1		XP_019917128.1	DnaJ domain-containing protein		30911648	PCOAH_00049170	1176	1176	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	888406	889581	+	XP_019917128.1		XM_020061700.1	DnaJ domain-containing protein		30911648	PCOAH_00049170	1176	391	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	890428	891345	+						30911649	PCOAH_00049180	918		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	890428	891345	+	XM_020061701.1		XP_019917329.1	Uncharacterized protein		30911649	PCOAH_00049180	918	918	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	890428	891345	+	XP_019917329.1		XM_020061701.1	Uncharacterized protein		30911649	PCOAH_00049180	918	305	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	892374	894982	+						30911650	PCOAH_00049190	2609		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	892374	894982	+	XM_020061702.1		XP_019917211.1	Ribosomal protein		30911650	PCOAH_00049190	1753	1753	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	892374	894672	+	XP_019917211.1		XM_020061702.1	Ribosomal protein		30911650	PCOAH_00049190	1443	480	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	895169	895654	+						30911651	PCOAH_00049200	486		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	895169	895654	+	XM_020061703.1		XP_019917390.1	Ctr copper transporter domain containing protein		30911651	PCOAH_00049200	486	486	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	895169	895654	+	XP_019917390.1		XM_020061703.1	Ctr copper transporter domain containing protein		30911651	PCOAH_00049200	486	161	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	896328	897431	+						30911652	PCOAH_00049210	1104		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	896328	897431	+	XM_020061704.1		XP_019917287.1	Uncharacterized protein		30911652	PCOAH_00049210	1104	1104	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	896328	897431	+	XP_019917287.1		XM_020061704.1	Uncharacterized protein		30911652	PCOAH_00049210	1104	367	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	898040	901335	-						30911653	PCOAH_00049220	3296		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	898040	901335	-	XM_020061705.1		XP_019917186.1	Uncharacterized protein		30911653	PCOAH_00049220	2391	2391	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	898040	901335	-	XP_019917186.1		XM_020061705.1	Uncharacterized protein		30911653	PCOAH_00049220	2391	796	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	901923	903742	+						30911654	PCOAH_00049230	1820		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	901923	903742	+	XM_020061706.1		XP_019917453.1	Uncharacterized protein		30911654	PCOAH_00049230	1026	1026	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	902082	903742	+	XP_019917453.1		XM_020061706.1	Uncharacterized protein		30911654	PCOAH_00049230	867	288	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	904526	907773	+						30911655	PCOAH_00049240	3248		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	904526	907773	+	XM_020061707.1		XP_019917461.1	Uncharacterized protein		30911655	PCOAH_00049240	2538	2538	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	904526	907773	+	XP_019917461.1		XM_020061707.1	Uncharacterized protein		30911655	PCOAH_00049240	2538	845	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	908656	909814	+						30911656	PCOAH_00049250	1159		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	908656	909814	+	XM_020061708.1		XP_019917360.1	40S ribosomal protein S25		30911656	PCOAH_00049250	772	772	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	908827	909531	+	XP_019917360.1		XM_020061708.1	40S ribosomal protein S25		30911656	PCOAH_00049250	318	105	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	910494	913160	-						30911657	PCOAH_00049260	2667		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	910494	913160	-	XM_020061709.1		XP_019917230.1	Uncharacterized protein		30911657	PCOAH_00049260	2667	2667	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	910494	913160	-	XP_019917230.1		XM_020061709.1	Uncharacterized protein		30911657	PCOAH_00049260	2667	888	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	914517	915600	+						30911658	PCOAH_00049270	1084		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	914517	915600	+	XM_020061710.1		XP_019917126.1	Uncharacterized protein		30911658	PCOAH_00049270	522	522	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	914517	915600	+	XP_019917126.1		XM_020061710.1	Uncharacterized protein		30911658	PCOAH_00049270	522	173	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	916679	919646	+						30911659	PCOAH_00049280	2968		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	916679	919646	+	XM_020061711.1		XP_019917134.1	Uncharacterized protein		30911659	PCOAH_00049280	2031	2031	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	916679	919646	+	XP_019917134.1		XM_020061711.1	Uncharacterized protein		30911659	PCOAH_00049280	2031	676	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	920279	923252	-						30911660	PCOAH_00049290	2974		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	920279	923252	-	XM_020061712.1		XP_019917406.1	Surface protein		30911660	PCOAH_00049290	2826	2826	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	920279	923252	-	XP_019917406.1		XM_020061712.1	Surface protein		30911660	PCOAH_00049290	2826	941	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	926185	931497	+						30911661	PCOAH_00049300	5313		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	926185	931497	+	XM_020061713.1		XP_019917326.1	Uncharacterized protein		30911661	PCOAH_00049300	4659	4659	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	928576	931497	+	XP_019917326.1		XM_020061713.1	Uncharacterized protein		30911661	PCOAH_00049300	2922	973	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	931898	934414	-						30911662	PCOAH_00049310	2517		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	931898	934414	-	XM_020061714.1		XP_019917245.1	Glycyl-tRNA synthetase		30911662	PCOAH_00049310	2517	2517	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	931898	934414	-	XP_019917245.1		XM_020061714.1	Glycyl-tRNA synthetase		30911662	PCOAH_00049310	2517	838	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	935678	936481	-						30911663	PCOAH_00049320	804		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	935678	936481	-	XM_020061715.1		XP_019917351.1	Uncharacterized protein		30911663	PCOAH_00049320	804	804	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	935678	936481	-	XP_019917351.1		XM_020061715.1	Uncharacterized protein		30911663	PCOAH_00049320	804	267	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	937286	940747	+						30911664	PCOAH_00049330	3462		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	937286	940747	+	XM_020061716.1		XP_019917452.1	Uncharacterized protein		30911664	PCOAH_00049330	3462	3462	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	937286	940747	+	XP_019917452.1		XM_020061716.1	Uncharacterized protein		30911664	PCOAH_00049330	3462	1153	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	943340	947695	+						30911665	PCOAH_00049340	4356		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	943340	947695	+	XM_020061717.1		XP_019917185.1	Uncharacterized protein		30911665	PCOAH_00049340	4356	4356	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	943340	947695	+	XP_019917185.1		XM_020061717.1	Uncharacterized protein		30911665	PCOAH_00049340	4356	1451	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	949331	950928	+						30911666	PCOAH_00049350	1598		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	949331	950928	+	XM_020061718.1		XP_019917286.1	Uncharacterized protein		30911666	PCOAH_00049350	1368	1368	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	949331	950928	+	XP_019917286.1		XM_020061718.1	Uncharacterized protein		30911666	PCOAH_00049350	1368	455	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	952035	953852	+						30911667	PCOAH_00049360	1818		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	952035	953852	+	XM_020061719.1		XP_019917413.1	Uncharacterized protein		30911667	PCOAH_00049360	1818	1818	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	952035	953852	+	XP_019917413.1		XM_020061719.1	Uncharacterized protein		30911667	PCOAH_00049360	1818	605	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	954923	956893	+						30911668	PCOAH_00049370	1971		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	954923	956893	+	XM_020061720.1		XP_019917150.1	Glutathione reductase		30911668	PCOAH_00049370	1671	1671	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	954923	956893	+	XP_019917150.1		XM_020061720.1	Glutathione reductase		30911668	PCOAH_00049370	1671	556	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	957424	958875	-						30911669	PCOAH_00049380	1452		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	957424	958875	-	XM_020061721.1		XP_019917254.1	Uncharacterized protein		30911669	PCOAH_00049380	1452	1452	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	957424	958875	-	XP_019917254.1		XM_020061721.1	Uncharacterized protein		30911669	PCOAH_00049380	1452	483	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	960957	964200	+						30911670	PCOAH_00049390	3244		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	960957	964200	+	XM_020061722.1		XP_019917359.1	Uncharacterized protein		30911670	PCOAH_00049390	1485	1485	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	960957	964200	+	XP_019917359.1		XM_020061722.1	Uncharacterized protein		30911670	PCOAH_00049390	1485	494	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	965124	965765	+						30911671	PCOAH_00049400	642		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	965124	965765	+	XM_020061723.1		XP_019917448.1	Uncharacterized protein		30911671	PCOAH_00049400	642	642	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	965124	965765	+	XP_019917448.1		XM_020061723.1	Uncharacterized protein		30911671	PCOAH_00049400	642	213	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	968684	974865	+						30911672	PCOAH_00049410	6182		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	968684	974865	+	XM_020061724.1		XP_019917346.1	Uncharacterized protein		30911672	PCOAH_00049410	5697	5697	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	968684	974865	+	XP_019917346.1		XM_020061724.1	Uncharacterized protein		30911672	PCOAH_00049410	5697	1898	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	975780	976733	-						30911673	PCOAH_00049420	954		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	975780	976733	-	XM_020061725.1		XP_019917284.1	Glutathione s-transferase		30911673	PCOAH_00049420	812	812	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	975780	976539	-	XP_019917284.1		XM_020061725.1	Glutathione s-transferase		30911673	PCOAH_00049420	618	205	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	978949	981283	+						30911674	PCOAH_00049430	2335		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	978949	981283	+	XM_020061726.1		XP_019917181.1	Uncharacterized protein		30911674	PCOAH_00049430	1872	1872	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	978949	981283	+	XP_019917181.1		XM_020061726.1	Uncharacterized protein		30911674	PCOAH_00049430	1872	623	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	982315	985173	-						30911675	PCOAH_00049440	2859		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	982315	985173	-	XM_020061727.1		XP_019917401.1	Uncharacterized protein		30911675	PCOAH_00049440	2859	2859	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	982315	985173	-	XP_019917401.1		XM_020061727.1	Uncharacterized protein		30911675	PCOAH_00049440	2859	952	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	988056	988927	+						30911676	PCOAH_00049450	872		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	988056	988927	+	XM_020061728.1		XP_019917299.1	Uncharacterized protein		30911676	PCOAH_00049450	837	837	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	988056	988927	+	XP_019917299.1		XM_020061728.1	Uncharacterized protein		30911676	PCOAH_00049450	837	278	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	989011	991365	+						30911677	PCOAH_00049460	2355		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	989011	991365	+	XM_020061729.1		XP_019917241.1	Uncharacterized protein		30911677	PCOAH_00049460	2355	2355	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	989011	991365	+	XP_019917241.1		XM_020061729.1	Uncharacterized protein		30911677	PCOAH_00049460	2355	784	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	992591	995323	+						30911678	PCOAH_00049470	2733		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	992591	995323	+	XM_020061730.1		XP_019917137.1	RNA helicase		30911678	PCOAH_00049470	2565	2565	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	992591	995323	+	XP_019917137.1		XM_020061730.1	RNA helicase		30911678	PCOAH_00049470	2565	854	
gene	rRNA	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	997928	998046	-						30911681	PCOAH_00049476	119		partial
rRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	997928	998046	-	XR_002198266.1			5S ribosomal RNA		30911681	PCOAH_00049476	119	119	
gene	rRNA	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	998985	999102	-						30911680	PCOAH_00049475	118		partial
rRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	998985	999102	-	XR_002198265.1			5S ribosomal RNA		30911680	PCOAH_00049475	118	118	
gene	rRNA	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	999603	999720	-						30911679	PCOAH_00049474	118		partial
rRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	999603	999720	-	XR_002198264.1			5S ribosomal RNA		30911679	PCOAH_00049474	118	118	
gene	tRNA	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	1001118	1001189	-					Pro_AGG	30911682	PCOAH_00049480	72		partial
tRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	1001118	1001189	-				tRNA-Pro	Pro_AGG	30911682	PCOAH_00049480	72		partial
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	1002300	1002710	-						30911683	PCOAH_00049490	411		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	1002300	1002710	-	XM_020061731.1		XP_019917431.1	Calmodulin		30911683	PCOAH_00049490	411	411	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	1002300	1002710	-	XP_019917431.1		XM_020061731.1	Calmodulin		30911683	PCOAH_00049490	411	136	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	1003141	1004092	-						30911684	PCOAH_00049500	952		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	1003141	1004092	-	XM_020061732.1		XP_019917195.1	Uncharacterized protein		30911684	PCOAH_00049500	501	501	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	1003141	1004092	-	XP_019917195.1		XM_020061732.1	Uncharacterized protein		30911684	PCOAH_00049500	501	166	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	1006319	1016600	+						30911685	PCOAH_00049510	10282		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	1006319	1016600	+	XM_020061733.1		XP_019917163.1	Uncharacterized protein		30911685	PCOAH_00049510	10224	10224	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	1006319	1016600	+	XP_019917163.1		XM_020061733.1	Uncharacterized protein		30911685	PCOAH_00049510	10224	3407	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	1017511	1020385	+						30911686	PCOAH_00049520	2875		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	1017511	1020385	+	XM_020061734.1		XP_019917361.1	Ubiquitin fusion degradation protein		30911686	PCOAH_00049520	1552	1552	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	1017926	1020094	+	XP_019917361.1		XM_020061734.1	Ubiquitin fusion degradation protein		30911686	PCOAH_00049520	846	281	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	1021007	1022130	+						30911687	PCOAH_00049530	1124		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	1021007	1022130	+	XM_020061735.1		XP_019917462.1	Uncharacterized protein		30911687	PCOAH_00049530	435	435	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	1021007	1022130	+	XP_019917462.1		XM_020061735.1	Uncharacterized protein		30911687	PCOAH_00049530	435	144	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	13	NC_033568.1	1022715	1025978	-						30911688	PCOAH_00049540	3264		partial
