# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	333	3017	+	XP_012337660.1		XM_012482237.1	uncharacterized protein		24269941	AK88_04627	2685	894	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	4243	8217	-						24269942	AK88_04628	3975		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	4243	8217	-	XM_012482238.1		XP_012337661.1	uncharacterized protein		24269942	AK88_04628	3975	3975	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	4243	8217	-	XP_012337661.1		XM_012482238.1	uncharacterized protein		24269942	AK88_04628	3975	1324	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	9524	10711	-						24269943	AK88_04629	1188		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	9524	10711	-	XM_012482239.1		XP_012337662.1	uncharacterized protein		24269943	AK88_04629	1188	1188	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	9524	10711	-	XP_012337662.1		XM_012482239.1	uncharacterized protein		24269943	AK88_04629	1188	395	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	14682	15398	-						24269944	AK88_04630	717		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	14682	15398	-	XM_012482240.1		XP_012337663.1	uncharacterized protein		24269944	AK88_04630	267	267	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	14682	15398	-	XP_012337663.1		XM_012482240.1	uncharacterized protein		24269944	AK88_04630	267	88	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	24135	28232	+						24269945	AK88_04631	4098		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	24135	28232	+	XM_012482241.1		XP_012337664.1	uncharacterized protein		24269945	AK88_04631	4098	4098	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	24135	28232	+	XP_012337664.1		XM_012482241.1	uncharacterized protein		24269945	AK88_04631	4098	1365	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	29471	31524	+						24269946	AK88_04632	2054		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	29471	31524	+	XM_012482242.1		XP_012337665.1	uncharacterized protein		24269946	AK88_04632	1866	1866	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	29471	31524	+	XP_012337665.1		XM_012482242.1	uncharacterized protein		24269946	AK88_04632	1866	621	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	32329	34335	-						24269947	AK88_04633	2007		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	32329	34335	-	XM_012482243.1		XP_012337666.1	uncharacterized protein		24269947	AK88_04633	2007	2007	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	32329	34335	-	XP_012337666.1		XM_012482243.1	uncharacterized protein		24269947	AK88_04633	2007	668	
gene	tRNA	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	36704	36776	+						24269948	AK88_04634	73		
tRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	36704	36776	+				tRNA-Thr		24269948	AK88_04634	73		
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	38028	39584	-						24269949	AK88_04635	1557		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	38028	39584	-	XM_012482244.1		XP_012337667.1	uncharacterized protein		24269949	AK88_04635	1557	1557	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	38028	39584	-	XP_012337667.1		XM_012482244.1	uncharacterized protein		24269949	AK88_04635	1557	518	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	41447	44128	+						24269950	AK88_04636	2682		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	41447	44128	+	XM_012482245.1		XP_012337668.1	uncharacterized protein		24269950	AK88_04636	2682	2682	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	41447	44128	+	XP_012337668.1		XM_012482245.1	uncharacterized protein		24269950	AK88_04636	2682	893	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	44634	47486	-						24269951	AK88_04637	2853		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	44634	47486	-	XM_012482246.1		XP_012337669.1	uncharacterized protein		24269951	AK88_04637	2853	2853	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	44634	47486	-	XP_012337669.1		XM_012482246.1	uncharacterized protein		24269951	AK88_04637	2853	950	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	49294	51144	-						24269952	AK88_04638	1851		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	49294	51144	-	XM_012482247.1		XP_012337670.1	uncharacterized protein		24269952	AK88_04638	1851	1851	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	49294	51144	-	XP_012337670.1		XM_012482247.1	uncharacterized protein		24269952	AK88_04638	1851	616	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	52633	54534	+						24269953	AK88_04639	1902		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	52633	54534	+	XM_012482248.1		XP_012337671.1	uncharacterized protein		24269953	AK88_04639	1902	1902	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	52633	54534	+	XP_012337671.1		XM_012482248.1	uncharacterized protein		24269953	AK88_04639	1902	633	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	55829	57100	+						24269954	AK88_04640	1272		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	55829	57100	+	XM_012482249.1		XP_012337672.1	uncharacterized protein		24269954	AK88_04640	1272	1272	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	55829	57100	+	XP_012337672.1		XM_012482249.1	uncharacterized protein		24269954	AK88_04640	1272	423	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	60746	62060	+						24269955	AK88_04641	1315		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	60746	62060	+	XM_012482250.1		XP_012337673.1	uncharacterized protein		24269955	AK88_04641	774	774	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	60746	62060	+	XP_012337673.1		XM_012482250.1	uncharacterized protein		24269955	AK88_04641	774	257	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	62783	64250	-						24269956	AK88_04642	1468		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	62783	64250	-	XM_012482251.1		XP_012337674.1	adenylosuccinate synthetase		24269956	AK88_04642	1314	1314	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	62783	64250	-	XP_012337674.1		XM_012482251.1	adenylosuccinate synthetase		24269956	AK88_04642	1314	437	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	69190	70453	+						24269957	AK88_04643	1264		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	69190	70453	+	XM_012482252.1		XP_012337675.1	uncharacterized protein		24269957	AK88_04643	621	621	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	69190	70453	+	XP_012337675.1		XM_012482252.1	uncharacterized protein		24269957	AK88_04643	621	206	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	72689	75872	+						24269958	AK88_04644	3184		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	72689	75872	+	XM_012482253.1		XP_012337676.1	ribosomal RNA large subunit methyltransferase J		24269958	AK88_04644	3018	3018	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	72689	75872	+	XP_012337676.1		XM_012482253.1	ribosomal RNA large subunit methyltransferase J		24269958	AK88_04644	3018	1005	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	77146	79518	+						24269959	AK88_04645	2373		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	77146	79518	+	XM_012482254.1		XP_012337677.1	uncharacterized protein		24269959	AK88_04645	2373	2373	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	77146	79518	+	XP_012337677.1		XM_012482254.1	uncharacterized protein		24269959	AK88_04645	2373	790	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	80614	81702	+						24269960	AK88_04646	1089		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	80614	81702	+	XM_012482255.1		XP_012337678.1	uncharacterized protein		24269960	AK88_04646	1089	1089	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	80614	81702	+	XP_012337678.1		XM_012482255.1	uncharacterized protein		24269960	AK88_04646	1089	362	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	83138	84407	-						24269961	AK88_04647	1270		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	83138	84407	-	XM_012482256.1		XP_012337679.1	uncharacterized protein		24269961	AK88_04647	726	726	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	83138	84407	-	XP_012337679.1		XM_012482256.1	uncharacterized protein		24269961	AK88_04647	726	241	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	86361	87240	+						24269962	AK88_04648	880		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	86361	87240	+	XM_012482257.1		XP_012337680.1	uncharacterized protein		24269962	AK88_04648	741	741	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	86361	87240	+	XP_012337680.1		XM_012482257.1	uncharacterized protein		24269962	AK88_04648	741	246	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	90027	90530	-						24269963	AK88_04649	504		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	90027	90530	-	XM_012482258.1		XP_012337681.1	uncharacterized protein		24269963	AK88_04649	504	504	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	90027	90530	-	XP_012337681.1		XM_012482258.1	uncharacterized protein		24269963	AK88_04649	504	167	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	94377	95395	+						24269964	AK88_04650	1019		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	94377	95395	+	XM_012482259.1		XP_012337682.1	ER lumen protein retaining receptor		24269964	AK88_04650	666	666	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	94377	95395	+	XP_012337682.1		XM_012482259.1	ER lumen protein retaining receptor		24269964	AK88_04650	666	221	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	96845	102403	-						24269965	AK88_04651	5559		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	96845	102403	-	XM_012482260.1		XP_012337683.1	uncharacterized protein		24269965	AK88_04651	4434	4434	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	96845	102403	-	XP_012337683.1		XM_012482260.1	uncharacterized protein		24269965	AK88_04651	4434	1477	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	103391	109069	+						24269966	AK88_04652	5679		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	103391	109069	+	XM_012482261.1		XP_012337684.1	uncharacterized protein		24269966	AK88_04652	5316	5316	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	103391	109069	+	XP_012337684.1		XM_012482261.1	uncharacterized protein		24269966	AK88_04652	5316	1771	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	109937	110803	-						24269967	AK88_04653	867		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	109937	110803	-	XM_012482262.1		XP_012337685.1	uncharacterized protein		24269967	AK88_04653	867	867	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	109937	110803	-	XP_012337685.1		XM_012482262.1	uncharacterized protein		24269967	AK88_04653	867	288	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	113580	115674	+						24269968	AK88_04654	2095		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	113580	115674	+	XM_012482263.1		XP_012337686.1	uncharacterized protein		24269968	AK88_04654	1779	1779	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	113580	115674	+	XP_012337686.1		XM_012482263.1	uncharacterized protein		24269968	AK88_04654	1779	592	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	115994	117691	-						24269969	AK88_04655	1698		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	115994	117691	-	XM_012482264.1		XP_012337687.1	uncharacterized protein		24269969	AK88_04655	786	786	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192650.1	115994	117691	-	XP_012337687.1		XM_012482264.1	uncharacterized protein		24269969	AK88_04655	786	261	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	2266	5562	+						24269970	AK88_04656	3297		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	2266	5562	+	XM_012482265.1		XP_012337688.1	uncharacterized protein		24269970	AK88_04656	3297	3297	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	2266	5562	+	XP_012337688.1		XM_012482265.1	uncharacterized protein		24269970	AK88_04656	3297	1098	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	6041	7478	-						24269971	AK88_04657	1438		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	6041	7478	-	XM_012482266.1		XP_012337689.1	uncharacterized protein		24269971	AK88_04657	1266	1266	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	6041	7478	-	XP_012337689.1		XM_012482266.1	uncharacterized protein		24269971	AK88_04657	1266	421	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	8248	8889	+						24269972	AK88_04658	642		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	8248	8889	+	XM_012482267.1		XP_012337690.1	ribosomal protein S16		24269972	AK88_04658	642	642	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	8248	8889	+	XP_012337690.1		XM_012482267.1	ribosomal protein S16		24269972	AK88_04658	642	213	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	10398	17846	+						24269973	AK88_04659	7449		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	10398	17846	+	XM_012482268.1		XP_012337691.1	uncharacterized protein		24269973	AK88_04659	7449	7449	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	10398	17846	+	XP_012337691.1		XM_012482268.1	uncharacterized protein		24269973	AK88_04659	7449	2482	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	19113	21110	-						24269974	AK88_04660	1998		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	19113	21110	-	XM_012482269.1		XP_012337692.1	uncharacterized protein		24269974	AK88_04660	1998	1998	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	19113	21110	-	XP_012337692.1		XM_012482269.1	uncharacterized protein		24269974	AK88_04660	1998	665	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	22603	30255	+						24269975	AK88_04661	7653		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	22603	30255	+	XM_012482270.1		XP_012337693.1	uncharacterized protein		24269975	AK88_04661	7653	7653	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	22603	30255	+	XP_012337693.1		XM_012482270.1	uncharacterized protein		24269975	AK88_04661	7653	2550	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	33431	33998	+						24269976	AK88_04662	568		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	33431	33998	+	XM_012482271.1		XP_012337694.1	uncharacterized protein		24269976	AK88_04662	273	273	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	33431	33998	+	XP_012337694.1		XM_012482271.1	uncharacterized protein		24269976	AK88_04662	273	90	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	34148	37214	-						24269977	AK88_04663	3067		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	34148	37214	-	XM_012482272.1		XP_012337695.1	uncharacterized protein		24269977	AK88_04663	2763	2763	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	34148	37214	-	XP_012337695.1		XM_012482272.1	uncharacterized protein		24269977	AK88_04663	2763	920	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	38170	39598	+						24269978	AK88_04664	1429		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	38170	39598	+	XM_012482273.1		XP_012337696.1	uncharacterized protein		24269978	AK88_04664	1233	1233	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	38170	39598	+	XP_012337696.1		XM_012482273.1	uncharacterized protein		24269978	AK88_04664	1233	410	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	39953	43374	-						24269979	AK88_04665	3422		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	39953	43374	-	XM_012482274.1		XP_012337697.1	uncharacterized protein		24269979	AK88_04665	2724	2724	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	39953	43374	-	XP_012337697.1		XM_012482274.1	uncharacterized protein		24269979	AK88_04665	2724	907	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	44295	48806	+						24269980	AK88_04666	4512		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	44295	48806	+	XM_012482275.1		XP_012337698.1	uncharacterized protein		24269980	AK88_04666	4512	4512	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	44295	48806	+	XP_012337698.1		XM_012482275.1	uncharacterized protein		24269980	AK88_04666	4512	1503	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	49004	53046	-						24269981	AK88_04667	4043		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	49004	53046	-	XM_012482276.1		XP_012337699.1	uncharacterized protein		24269981	AK88_04667	3630	3630	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	49004	53046	-	XP_012337699.1		XM_012482276.1	uncharacterized protein		24269981	AK88_04667	3630	1209	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	55853	57448	+						24269982	AK88_04668	1596		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	55853	57448	+	XM_012482277.1		XP_012337700.1	uncharacterized protein		24269982	AK88_04668	1596	1596	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	55853	57448	+	XP_012337700.1		XM_012482277.1	uncharacterized protein		24269982	AK88_04668	1596	531	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	59096	59907	-						24269983	AK88_04669	812		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	59096	59907	-	XM_012482278.1		XP_012337701.1	uncharacterized protein		24269983	AK88_04669	678	678	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	59096	59907	-	XP_012337701.1		XM_012482278.1	uncharacterized protein		24269983	AK88_04669	678	225	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	62584	62910	+						24269984	AK88_04670	327		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	62584	62910	+	XM_012482279.1		XP_012337702.1	uncharacterized protein		24269984	AK88_04670	327	327	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	62584	62910	+	XP_012337702.1		XM_012482279.1	uncharacterized protein		24269984	AK88_04670	327	108	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	65661	67021	+						24269985	AK88_04671	1361		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	65661	67021	+	XM_012482280.1		XP_012337703.1	uncharacterized protein		24269985	AK88_04671	855	855	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	65661	67021	+	XP_012337703.1		XM_012482280.1	uncharacterized protein		24269985	AK88_04671	855	284	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	68619	73979	-						24269986	AK88_04672	5361		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	68619	73979	-	XM_012482281.1		XP_012337704.1	uncharacterized protein		24269986	AK88_04672	5361	5361	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	68619	73979	-	XP_012337704.1		XM_012482281.1	uncharacterized protein		24269986	AK88_04672	5361	1786	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	76668	79614	+						24269987	AK88_04673	2947		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	76668	79614	+	XM_012482282.1		XP_012337705.1	uncharacterized protein		24269987	AK88_04673	2808	2808	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	76668	79614	+	XP_012337705.1		XM_012482282.1	uncharacterized protein		24269987	AK88_04673	2808	935	
gene	tRNA	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	80931	81003	-						24269988	AK88_04674	73		
tRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	80931	81003	-				tRNA-Arg		24269988	AK88_04674	73		
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	81900	83382	-						24269989	AK88_04675	1483		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	81900	83382	-	XM_012482283.1		XP_012337706.1	uncharacterized protein		24269989	AK88_04675	540	540	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	81900	83382	-	XP_012337706.1		XM_012482283.1	uncharacterized protein		24269989	AK88_04675	540	179	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	85169	91413	-						24269990	AK88_04676	6245		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	85169	91413	-	XM_012482284.1		XP_012337707.1	uncharacterized protein		24269990	AK88_04676	4782	4782	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	85169	91413	-	XP_012337707.1		XM_012482284.1	uncharacterized protein		24269990	AK88_04676	4782	1593	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	93477	94565	-						24269991	AK88_04677	1089		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	93477	94565	-	XM_012482285.1		XP_012337708.1	uncharacterized protein		24269991	AK88_04677	819	819	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	93477	94565	-	XP_012337708.1		XM_012482285.1	uncharacterized protein		24269991	AK88_04677	819	272	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	95909	96289	+						24269992	AK88_04678	381		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	95909	96289	+	XM_012482286.1		XP_012337709.1	uncharacterized protein		24269992	AK88_04678	381	381	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	95909	96289	+	XP_012337709.1		XM_012482286.1	uncharacterized protein		24269992	AK88_04678	381	126	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	98236	100434	+						24269993	AK88_04679	2199		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	98236	100434	+	XM_012482287.1		XP_012337710.1	uncharacterized protein		24269993	AK88_04679	2199	2199	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	98236	100434	+	XP_012337710.1		XM_012482287.1	uncharacterized protein		24269993	AK88_04679	2199	732	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	101500	103282	+						24269994	AK88_04680	1783		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	101500	103282	+	XM_012482288.1		XP_012337711.1	uncharacterized protein		24269994	AK88_04680	720	720	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	101500	103282	+	XP_012337711.1		XM_012482288.1	uncharacterized protein		24269994	AK88_04680	720	239	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192651.1	105410	106996	+						24269995	AK88_04681	1587		partial
