# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481975.1	12544	12950	-						20040977	C922_05703	407		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481975.1	12544	12950	-	XM_008821274.1		XP_008819496.1	hypothetical protein		20040977	C922_05703	321	321	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481975.1	12544	12950	-	XP_008819496.1		XM_008821274.1	hypothetical protein		20040977	C922_05703	321	106	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481976.1	11445	11717	-						20040978	C922_05704	273		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481976.1	11445	11717	-	XM_008821275.1		XP_008819497.1	hypothetical protein		20040978	C922_05704	273	273	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481976.1	11445	11717	-	XP_008819497.1		XM_008821275.1	hypothetical protein		20040978	C922_05704	273	90	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481977.1	2938	3660	+						20040979	C922_05705	723		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481977.1	2938	3660	+	XM_008821276.1		XP_008819498.1	hypothetical protein		20040979	C922_05705	426	426	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481977.1	2938	3660	+	XP_008819498.1		XM_008821276.1	hypothetical protein		20040979	C922_05705	426	141	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481977.1	9996	12443	-						20040980	C922_05706	2448		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481977.1	9996	12443	-	XM_008821277.1		XP_008819499.1	hypothetical protein		20040980	C922_05706	489	489	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481977.1	9996	12443	-	XP_008819499.1		XM_008821277.1	hypothetical protein		20040980	C922_05706	489	162	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481977.1	14118	18187	+						20040981	C922_05707	4070		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481977.1	14118	18187	+	XM_008821278.1		XP_008819500.1	hypothetical protein		20040981	C922_05707	2819	2819	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481977.1	14118	18185	+	XP_008819500.1		XM_008821278.1	hypothetical protein		20040981	C922_05707	2817	939	partial
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481978.1	3165	4382	+						20040982	C922_05708	1218		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481978.1	3165	4382	+	XM_008821279.1		XP_008819501.1	hypothetical protein		20040982	C922_05708	1218	1218	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481978.1	3165	4382	+	XP_008819501.1		XM_008821279.1	hypothetical protein		20040982	C922_05708	1218	405	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481979.1	4619	4861	+						20040983	C922_05709	243		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481979.1	4619	4861	+	XM_008821280.1		XP_008819502.1	hypothetical protein		20040983	C922_05709	243	243	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481979.1	4619	4861	+	XP_008819502.1		XM_008821280.1	hypothetical protein		20040983	C922_05709	243	80	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481979.1	6367	6642	-						20040984	C922_05710	276		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481979.1	6367	6642	-	XM_008821281.1		XP_008819503.1	hypothetical protein		20040984	C922_05710	276	276	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481979.1	6367	6642	-	XP_008819503.1		XM_008821281.1	hypothetical protein		20040984	C922_05710	276	91	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481980.1	658	1662	-						20040985	C922_05711	1005		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481980.1	658	1662	-	XM_008821282.1		XP_008819504.1	hypothetical protein		20040985	C922_05711	951	951	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481980.1	658	1662	-	XP_008819504.1		XM_008821282.1	hypothetical protein		20040985	C922_05711	951	316	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481980.1	6950	9061	+						20040986	C922_05712	2112		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481980.1	6950	9061	+	XM_008821283.1		XP_008819505.1	hypothetical protein		20040986	C922_05712	726	726	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481980.1	6950	9061	+	XP_008819505.1		XM_008821283.1	hypothetical protein		20040986	C922_05712	726	241	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481981.1	3743	4297	-						20040987	C922_05713	555		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481981.1	3743	4297	-	XM_008821284.1		XP_008819506.1	hypothetical protein		20040987	C922_05713	555	555	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481981.1	3743	4297	-	XP_008819506.1		XM_008821284.1	hypothetical protein		20040987	C922_05713	555	184	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481981.1	9411	9992	-						20040988	C922_05714	582		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481981.1	9411	9992	-	XM_008821285.1		XP_008819507.1	hypothetical protein		20040988	C922_05714	582	582	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481981.1	9411	9992	-	XP_008819507.1		XM_008821285.1	hypothetical protein		20040988	C922_05714	582	193	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481982.1	5193	7215	-						20040989	C922_05715	2023		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481982.1	5193	7215	-	XM_008821286.1		XP_008819508.1	hypothetical protein		20040989	C922_05715	1632	1632	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481982.1	5193	7215	-	XP_008819508.1		XM_008821286.1	hypothetical protein		20040989	C922_05715	1632	543	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481982.1	7794	8024	-						20040990	C922_05716	231		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481982.1	7794	8024	-	XM_008821287.1		XP_008819509.1	hypothetical protein		20040990	C922_05716	231	231	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481982.1	7794	8024	-	XP_008819509.1		XM_008821287.1	hypothetical protein		20040990	C922_05716	231	76	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481982.1	10825	11010	-						20040991	C922_05717	186		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481982.1	10825	11010	-	XM_008821288.1		XP_008819510.1	hypothetical protein		20040991	C922_05717	186	186	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481982.1	10825	11010	-	XP_008819510.1		XM_008821288.1	hypothetical protein		20040991	C922_05717	186	61	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481983.1	8233	8682	-						20040992	C922_05718	450		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481983.1	8233	8682	-	XM_008821289.1		XP_008819511.1	hypothetical protein		20040992	C922_05718	345	345	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481983.1	8233	8682	-	XP_008819511.1		XM_008821289.1	hypothetical protein		20040992	C922_05718	345	115	partial
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481984.1	1848	2051	+						20040993	C922_05719	204		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481984.1	1848	2051	+	XM_008821290.1		XP_008819512.1	hypothetical protein		20040993	C922_05719	204	204	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481984.1	1848	2051	+	XP_008819512.1		XM_008821290.1	hypothetical protein		20040993	C922_05719	204	67	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481984.1	10193	10384	+						20040994	C922_05720	192		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481984.1	10193	10384	+	XM_008821291.1		XP_008819513.1	hypothetical protein		20040994	C922_05720	192	192	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481984.1	10193	10384	+	XP_008819513.1		XM_008821291.1	hypothetical protein		20040994	C922_05720	192	63	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481985.1	8838	10334	-						20040995	C922_05721	1497		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481985.1	8838	10334	-	XM_008821292.1		XP_008819514.1	hypothetical protein		20040995	C922_05721	1497	1497	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481985.1	8838	10334	-	XP_008819514.1		XM_008821292.1	hypothetical protein		20040995	C922_05721	1497	498	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481985.1	10560	10978	-						20040996	C922_05722	419		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481985.1	10560	10978	-	XM_008821293.1		XP_008819515.1	hypothetical protein		20040996	C922_05722	321	321	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481985.1	10560	10978	-	XP_008819515.1		XM_008821293.1	hypothetical protein		20040996	C922_05722	321	106	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481985.1	16090	16241	-						20040997	C922_05723	152		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481985.1	16090	16241	-	XM_008821294.1		XP_008819516.1	hypothetical protein		20040997	C922_05723	152	152	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481985.1	16090	16241	-	XP_008819516.1		XM_008821294.1	hypothetical protein		20040997	C922_05723	152	49	partial
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481986.1	2242	2683	+						20040998	C922_05724	442		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481986.1	2242	2683	+	XM_008821295.1		XP_008819517.1	hypothetical protein		20040998	C922_05724	405	405	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481986.1	2242	2683	+	XP_008819517.1		XM_008821295.1	hypothetical protein		20040998	C922_05724	405	134	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481986.1	5450	8019	+						20040999	C922_05725	2570		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481986.1	5450	8019	+	XM_008821296.1		XP_008819518.1	hypothetical protein		20040999	C922_05725	2151	2151	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481986.1	5450	8019	+	XP_008819518.1		XM_008821296.1	hypothetical protein		20040999	C922_05725	2151	716	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481987.1	1704	2030	+						20041000	C922_05726	327		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481987.1	1704	2030	+	XM_008821297.1		XP_008819519.1	hypothetical protein		20041000	C922_05726	327	327	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481987.1	1704	2030	+	XP_008819519.1		XM_008821297.1	hypothetical protein		20041000	C922_05726	327	108	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481987.1	5482	5892	+						20041001	C922_05727	411		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481987.1	5482	5892	+	XM_008821298.1		XP_008819520.1	hypothetical protein		20041001	C922_05727	411	411	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481987.1	5482	5892	+	XP_008819520.1		XM_008821298.1	hypothetical protein		20041001	C922_05727	411	136	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481987.1	5956	6165	+						20041002	C922_05728	210		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481987.1	5956	6165	+	XM_008821299.1		XP_008819521.1	hypothetical protein		20041002	C922_05728	210	210	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481987.1	5956	6165	+	XP_008819521.1		XM_008821299.1	hypothetical protein		20041002	C922_05728	210	69	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481987.1	11029	11229	-						20041003	C922_05729	201		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481987.1	11029	11229	-	XM_008821300.1		XP_008819522.1	hypothetical protein		20041003	C922_05729	201	201	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481987.1	11029	11229	-	XP_008819522.1		XM_008821300.1	hypothetical protein		20041003	C922_05729	201	66	partial
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481988.1	2531	4024	-						20041004	C922_05730	1494		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481988.1	2531	4024	-	XM_008821301.1		XP_008819523.1	hypothetical protein		20041004	C922_05730	1494	1494	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481988.1	2531	4024	-	XP_008819523.1		XM_008821301.1	hypothetical protein		20041004	C922_05730	1494	497	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481988.1	4813	7011	-						20041005	C922_05731	2199		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481988.1	4813	7011	-	XM_008821302.1		XP_008819524.1	hypothetical protein		20041005	C922_05731	1008	1008	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481988.1	4813	7011	-	XP_008819524.1		XM_008821302.1	hypothetical protein		20041005	C922_05731	1008	335	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481988.1	7027	7807	-						20041006	C922_05732	781		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481988.1	7027	7807	-	XM_008821303.1		XP_008819525.1	hypothetical protein		20041006	C922_05732	582	582	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481988.1	7027	7807	-	XP_008819525.1		XM_008821303.1	hypothetical protein		20041006	C922_05732	582	193	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481988.1	9171	9365	-						20041007	C922_05733	195		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481988.1	9171	9365	-	XM_008821304.1		XP_008819526.1	hypothetical protein		20041007	C922_05733	195	195	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481988.1	9171	9365	-	XP_008819526.1		XM_008821304.1	hypothetical protein		20041007	C922_05733	195	64	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481989.1	7179	7409	+						20041008	C922_05734	231		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481989.1	7179	7409	+	XM_008821305.1		XP_008819527.1	hypothetical protein		20041008	C922_05734	231	231	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481989.1	7179	7409	+	XP_008819527.1		XM_008821305.1	hypothetical protein		20041008	C922_05734	231	76	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481989.1	7885	8160	+						20041009	C922_05735	276		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481989.1	7885	8160	+	XM_008821306.1		XP_008819528.1	hypothetical protein		20041009	C922_05735	276	276	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481989.1	7885	8160	+	XP_008819528.1		XM_008821306.1	hypothetical protein		20041009	C922_05735	276	91	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481989.1	8865	9343	+						20041010	C922_05736	479		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481989.1	8865	9343	+	XM_008821307.1		XP_008819529.1	hypothetical protein		20041010	C922_05736	366	366	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481989.1	8865	9343	+	XP_008819529.1		XM_008821307.1	hypothetical protein		20041010	C922_05736	366	121	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481989.1	10923	12395	+						20041011	C922_05737	1473		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481989.1	10923	12395	+	XM_008821308.1		XP_008819530.1	hypothetical protein		20041011	C922_05737	1473	1473	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481989.1	10923	12395	+	XP_008819530.1		XM_008821308.1	hypothetical protein		20041011	C922_05737	1473	490	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481990.1	3144	3413	-						20041012	C922_05738	270		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481990.1	3144	3413	-	XM_008821309.1		XP_008819531.1	hypothetical protein		20041012	C922_05738	270	270	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481990.1	3144	3413	-	XP_008819531.1		XM_008821309.1	hypothetical protein		20041012	C922_05738	270	89	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481991.1	542	977	-						20041013	C922_05739	436		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481991.1	542	977	-	XM_008821310.1		XP_008819532.1	hypothetical protein		20041013	C922_05739	213	213	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481991.1	542	977	-	XP_008819532.1		XM_008821310.1	hypothetical protein		20041013	C922_05739	213	70	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481991.1	12366	13586	-						20041014	C922_05740	1221		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481991.1	12366	13586	-	XM_008821311.1		XP_008819533.1	hypothetical protein		20041014	C922_05740	1221	1221	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481991.1	12366	13586	-	XP_008819533.1		XM_008821311.1	hypothetical protein		20041014	C922_05740	1221	406	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481992.1	763	1110	+						20041015	C922_05741	348		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481992.1	763	1110	+	XM_008821312.1		XP_008819534.1	hypothetical protein		20041015	C922_05741	348	348	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481992.1	763	1110	+	XP_008819534.1		XM_008821312.1	hypothetical protein		20041015	C922_05741	348	115	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481992.1	4149	5276	+						20041016	C922_05742	1128		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481992.1	4149	5276	+	XM_008821313.1		XP_008819535.1	hypothetical protein		20041016	C922_05742	1128	1128	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481992.1	4149	5276	+	XP_008819535.1		XM_008821313.1	hypothetical protein		20041016	C922_05742	1128	375	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481992.1	9331	9692	-						20041017	C922_05743	362		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481992.1	9331	9692	-	XM_008821314.1		XP_008819536.1	hypothetical protein		20041017	C922_05743	204	204	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481992.1	9331	9692	-	XP_008819536.1		XM_008821314.1	hypothetical protein		20041017	C922_05743	204	67	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481994.1	3689	4045	-						20041018	C922_05744	357		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481994.1	3689	4045	-	XM_008821315.1		XP_008819537.1	hypothetical protein		20041018	C922_05744	357	357	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481994.1	3689	4045	-	XP_008819537.1		XM_008821315.1	hypothetical protein		20041018	C922_05744	357	118	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481994.1	8786	9016	+						20041019	C922_05745	231		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481994.1	8786	9016	+	XM_008821316.1		XP_008819538.1	hypothetical protein		20041019	C922_05745	231	231	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481994.1	8786	9016	+	XP_008819538.1		XM_008821316.1	hypothetical protein		20041019	C922_05745	231	76	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481994.1	9248	10598	-						20041020	C922_05746	1351		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481994.1	9248	10598	-	XM_008821317.1		XP_008819539.1	hypothetical protein		20041020	C922_05746	1212	1212	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481994.1	9248	10598	-	XP_008819539.1		XM_008821317.1	hypothetical protein		20041020	C922_05746	1212	403	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481995.1	10277	11746	-						20041021	C922_05747	1470		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481995.1	10277	11746	-	XM_008821318.1		XP_008819540.1	hypothetical protein		20041021	C922_05747	1470	1470	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481995.1	10277	11746	-	XP_008819540.1		XM_008821318.1	hypothetical protein		20041021	C922_05747	1470	489	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481995.1	14707	14910	-						20041022	C922_05748	204		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481995.1	14707	14910	-	XM_008821319.1		XP_008819541.1	hypothetical protein		20041022	C922_05748	204	204	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481995.1	14707	14910	-	XP_008819541.1		XM_008821319.1	hypothetical protein		20041022	C922_05748	204	67	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481996.1	9248	9442	+						20041023	C922_05749	195		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481996.1	9248	9442	+	XM_008821320.1		XP_008819542.1	hypothetical protein		20041023	C922_05749	195	195	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481996.1	9248	9442	+	XP_008819542.1		XM_008821320.1	hypothetical protein		20041023	C922_05749	195	64	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481996.1	10369	11126	+						20041024	C922_05750	758		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481996.1	10369	11126	+	XM_008821321.1		XP_008819543.1	hypothetical protein		20041024	C922_05750	432	432	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481996.1	10369	11126	+	XP_008819543.1		XM_008821321.1	hypothetical protein		20041024	C922_05750	432	143	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481996.1	13882	15407	+						20041025	C922_05751	1526		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481996.1	13882	15407	+	XM_008821322.1		XP_008819544.1	hypothetical protein		20041025	C922_05751	1491	1491	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481996.1	13882	15407	+	XP_008819544.1		XM_008821322.1	hypothetical protein		20041025	C922_05751	1491	496	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481997.1	473	2144	+						20041026	C922_05752	1672		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481997.1	473	2144	+	XM_008821323.1		XP_008819545.1	hypothetical protein		20041026	C922_05752	1299	1299	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481997.1	473	2144	+	XP_008819545.1		XM_008821323.1	hypothetical protein		20041026	C922_05752	1299	432	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481997.1	3666	4297	-						20041027	C922_05753	632		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481997.1	3666	4297	-	XM_008821324.1		XP_008819546.1	hypothetical protein		20041027	C922_05753	348	348	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481997.1	3666	4297	-	XP_008819546.1		XM_008821324.1	hypothetical protein		20041027	C922_05753	348	115	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481998.1	10630	10920	+						20041028	C922_05754	291		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481998.1	10630	10920	+	XM_008821325.1		XP_008819547.1	hypothetical protein		20041028	C922_05754	291	291	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481998.1	10630	10920	+	XP_008819547.1		XM_008821325.1	hypothetical protein		20041028	C922_05754	291	96	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481999.1	3232	3664	+						20041029	C922_05755	433		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481999.1	3232	3664	+	XM_008821326.1		XP_008819548.1	hypothetical protein		20041029	C922_05755	351	351	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481999.1	3232	3664	+	XP_008819548.1		XM_008821326.1	hypothetical protein		20041029	C922_05755	351	116	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482000.1	618	3940	-						20041030	C922_05756	3323		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482000.1	618	3940	-	XM_008821327.1		XP_008819549.1	hypothetical protein		20041030	C922_05756	2055	2055	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482000.1	618	3940	-	XP_008819549.1		XM_008821327.1	hypothetical protein		20041030	C922_05756	2055	684	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008482000.1	8218	8412	-						20041031	C922_05757	195		partial
