# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1038991	1042572	+	XP_004224392.1		XM_004224344.1	phosphoenolpyruvate carboxylase		14694819	PCYB_133190	3405	1134	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1045713	1049606	-						14694820	PCYB_133200	3894		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1045713	1049606	-	XM_004224345.1		XP_004224393.1			14694820	PCYB_133200	462	462	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1045713	1049606	-	XP_004224393.1		XM_004224345.1	ABC transporter		14694820	PCYB_133200	462	153	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1051831	1054985	+						14694821	PCYB_133210	3155		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1051831	1054985	+	XM_004224346.1		XP_004224394.1			14694821	PCYB_133210	2331	2331	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1051831	1054985	+	XP_004224394.1		XM_004224346.1	dynein-associated protein		14694821	PCYB_133210	2331	776	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1056661	1057845	+						14694822	PCYB_133220	1185		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1056661	1057845	+	XM_004224347.1		XP_004224395.1			14694822	PCYB_133220	1026	1026	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1056661	1057845	+	XP_004224395.1		XM_004224347.1	probable protein arginine N-methyltransferase		14694822	PCYB_133220	1026	341	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1060989	1061513	+						14694823	PCYB_133230	525		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1060989	1061513	+	XM_004224348.1		XP_004224396.1			14694823	PCYB_133230	525	525	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1060989	1061513	+	XP_004224396.1		XM_004224348.1	basic transcription factor 3b		14694823	PCYB_133230	525	174	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1063722	1064207	+						14694824	PCYB_133240	486		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1063722	1064207	+	XM_004224349.1		XP_004224397.1			14694824	PCYB_133240	486	486	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1063722	1064207	+	XP_004224397.1		XM_004224349.1	ribosomal protein L21e		14694824	PCYB_133240	486	161	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1065776	1067554	+						14694825	PCYB_133250	1779		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1065776	1067554	+	XM_004224350.1		XP_004224398.1			14694825	PCYB_133250	999	999	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1065776	1067554	+	XP_004224398.1		XM_004224350.1	hypothetical protein		14694825	PCYB_133250	999	332	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1067979	1070720	-						14694826	PCYB_133260	2742		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1067979	1070720	-	XM_004224351.1		XP_004224399.1			14694826	PCYB_133260	2649	2649	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1067979	1070720	-	XP_004224399.1		XM_004224351.1	hypothetical protein		14694826	PCYB_133260	2649	882	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1071712	1072752	-						14694827	PCYB_133270	1041		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1071712	1072752	-	XM_004224352.1		XP_004224400.1			14694827	PCYB_133270	558	558	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1071712	1072752	-	XP_004224400.1		XM_004224352.1	hypothetical protein		14694827	PCYB_133270	558	185	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1076860	1081725	+						14694828	PCYB_133280	4866		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1076860	1081725	+	XM_004224353.1		XP_004224401.1			14694828	PCYB_133280	4866	4866	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1076860	1081725	+	XP_004224401.1		XM_004224353.1	hypothetical protein		14694828	PCYB_133280	4866	1621	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1082506	1083160	-						14694829	PCYB_133290	655		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1082506	1083160	-	XM_004224354.1		XP_004224402.1			14694829	PCYB_133290	543	543	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1082506	1083160	-	XP_004224402.1		XM_004224354.1	hypothetical protein		14694829	PCYB_133290	543	180	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1084363	1087461	-						14694830	PCYB_133300	3099		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1084363	1087461	-	XM_004224355.1		XP_004224403.1			14694830	PCYB_133300	3099	3099	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1084363	1087461	-	XP_004224403.1		XM_004224355.1	DNA-directed DNA polymerase		14694830	PCYB_133300	3099	1032	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1089383	1090710	+						14694831	PCYB_133310	1328		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1089383	1090710	+	XM_004224356.1		XP_004224404.1			14694831	PCYB_133310	777	777	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1089383	1090710	+	XP_004224404.1		XM_004224356.1	hypothetical protein		14694831	PCYB_133310	777	259	partial
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1091941	1093251	+						14694832	PCYB_133320	1311		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1091941	1093251	+	XM_004224357.1		XP_004224405.1			14694832	PCYB_133320	1164	1164	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1091941	1093251	+	XP_004224405.1		XM_004224357.1	enoyl-CoA hydratase/isomerase family protein		14694832	PCYB_133320	1164	387	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1098641	1099690	-						14694833	PCYB_133330	1050		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1098641	1099690	-	XM_004224358.1		XP_004224406.1			14694833	PCYB_133330	861	861	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1098641	1099690	-	XP_004224406.1		XM_004224358.1	ribosomal protein L7a		14694833	PCYB_133330	861	286	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1102503	1104277	+						14694834	PCYB_133340	1775		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1102503	1104277	+	XM_004224359.1		XP_004224407.1			14694834	PCYB_133340	888	888	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1102503	1104277	+	XP_004224407.1		XM_004224359.1	60S ribosomal protein family L5		14694834	PCYB_133340	888	295	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1106040	1108924	-						14694835	PCYB_133350	2885		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1106040	1108924	-	XM_004224360.1		XP_004224408.1			14694835	PCYB_133350	1962	1962	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1106040	1108924	-	XP_004224408.1		XM_004224360.1	hypothetical protein		14694835	PCYB_133350	1962	653	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1114453	1119063	+						14694836	PCYB_133360	4611		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1114453	1119063	+	XM_004224361.1		XP_004224409.1			14694836	PCYB_133360	4557	4557	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1114453	1119063	+	XP_004224409.1		XM_004224361.1	hypothetical protein		14694836	PCYB_133360	4557	1518	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1121361	1122553	-						14694837	PCYB_133370	1193		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1121361	1122553	-	XM_004224362.1		XP_004224410.1			14694837	PCYB_133370	549	549	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1121361	1122553	-	XP_004224410.1		XM_004224362.1	calcium-dependent protein kinase		14694837	PCYB_133370	549	182	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1126312	1130503	+						14694838	PCYB_133380	4192		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1126312	1130503	+	XM_004224363.1		XP_004224411.1			14694838	PCYB_133380	1386	1386	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1126312	1130503	+	XP_004224411.1		XM_004224363.1	hypothetical protein		14694838	PCYB_133380	1386	461	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1131063	1131536	-						14694839	PCYB_133390	474		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1131063	1131536	-	XM_004224364.1		XP_004224412.1			14694839	PCYB_133390	474	474	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1131063	1131536	-	XP_004224412.1		XM_004224364.1	hypothetical protein		14694839	PCYB_133390	474	157	partial
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1132381	1142400	-						14694840	PCYB_133400	10020		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1132381	1142400	-	XM_004224365.1		XP_004224413.1			14694840	PCYB_133400	6129	6129	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1132381	1142400	-	XP_004224413.1		XM_004224365.1	PP1-like protein serine/threonine phosphatase		14694840	PCYB_133400	6129	2042	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1143254	1145909	-						14694841	PCYB_133410	2656		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1143254	1145909	-	XM_004224366.1		XP_004224414.1			14694841	PCYB_133410	1293	1293	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1143254	1145909	-	XP_004224414.1		XM_004224366.1	cyclophilin		14694841	PCYB_133410	1293	430	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1147727	1149346	-						14694842	PCYB_133420	1620		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1147727	1149346	-	XM_004224367.1		XP_004224415.1			14694842	PCYB_133420	1590	1590	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1147727	1149346	-	XP_004224415.1		XM_004224367.1	hypothetical protein		14694842	PCYB_133420	1590	529	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1154486	1156165	+						14694843	PCYB_133430	1680		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1154486	1156165	+	XM_004224368.1		XP_004224416.1			14694843	PCYB_133430	1680	1680	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1154486	1156165	+	XP_004224416.1		XM_004224368.1	GTPase		14694843	PCYB_133430	1680	559	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1156854	1158905	-						14694844	PCYB_133440	2052		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1156854	1158905	-	XM_004224369.1		XP_004224417.1			14694844	PCYB_133440	1119	1119	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1156854	1158905	-	XP_004224417.1		XM_004224369.1	hypothetical protein		14694844	PCYB_133440	1119	372	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1161491	1163095	+						14694845	PCYB_133450	1605		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1161491	1163095	+	XM_004224370.1		XP_004224418.1			14694845	PCYB_133450	1605	1605	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1161491	1163095	+	XP_004224418.1		XM_004224370.1	actin		14694845	PCYB_133450	1605	535	partial
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1164188	1167550	-						14694846	PCYB_133460	3363		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1164188	1167550	-	XM_004224371.1		XP_004224419.1			14694846	PCYB_133460	3183	3183	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1164188	1167550	-	XP_004224419.1		XM_004224371.1	hypothetical protein		14694846	PCYB_133460	3183	1060	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1169150	1170783	-						14694847	PCYB_133470	1634		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1169150	1170783	-	XM_004224372.1		XP_004224420.1			14694847	PCYB_133470	1634	1634	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1169150	1170783	-	XP_004224420.1		XM_004224372.1	hypothetical protein		14694847	PCYB_133470	1634	545	partial
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1172263	1174395	-						14694848	PCYB_133480	2133		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1172263	1174395	-	XM_004224373.1		XP_004224421.1			14694848	PCYB_133480	1560	1560	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1172263	1174395	-	XP_004224421.1		XM_004224373.1	hypothetical protein		14694848	PCYB_133480	1560	519	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1177020	1181345	-						14694849	PCYB_133490	4326		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1177020	1181345	-	XM_004224374.1		XP_004224422.1			14694849	PCYB_133490	4152	4152	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1177020	1181345	-	XP_004224422.1		XM_004224374.1	hypothetical protein		14694849	PCYB_133490	4152	1384	partial
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1183277	1184662	+						14694850	PCYB_133500	1386		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1183277	1184662	+	XM_004224375.1		XP_004224423.1			14694850	PCYB_133500	1107	1107	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1183277	1184662	+	XP_004224423.1		XM_004224375.1	DnaJ domain containing protein		14694850	PCYB_133500	1107	368	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1185793	1186707	+						14694851	PCYB_133510	915		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1185793	1186707	+	XM_004224376.1		XP_004224424.1			14694851	PCYB_133510	915	915	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1185848	1186707	+	XP_004224424.1		XM_004224376.1	hypothetical protein		14694851	PCYB_133510	860	287	partial
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1188113	1189530	+						14694852	PCYB_133520	1418		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1188113	1189530	+	XM_004224377.1		XP_004224425.1			14694852	PCYB_133520	1191	1191	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1188119	1189530	+	XP_004224425.1		XM_004224377.1	ribosomal protein		14694852	PCYB_133520	1185	394	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1190162	1190853	+						14694853	PCYB_133530	692		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1190162	1190853	+	XM_004224378.1		XP_004224426.1			14694853	PCYB_133530	288	288	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1190162	1190853	+	XP_004224426.1		XM_004224378.1	hypothetical protein		14694853	PCYB_133530	288	95	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1191141	1191626	+						14694854	PCYB_133540	486		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1191141	1191626	+	XM_004224379.1		XP_004224427.1			14694854	PCYB_133540	486	486	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1191141	1191626	+	XP_004224427.1		XM_004224379.1	ctr copper transporter domain containing protein		14694854	PCYB_133540	486	161	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1192759	1193587	+						14694855	PCYB_133550	829		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1192759	1193587	+	XM_004224380.1		XP_004224428.1			14694855	PCYB_133550	660	660	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1192759	1193587	+	XP_004224428.1		XM_004224380.1	hypothetical protein		14694855	PCYB_133550	660	219	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1194400	1197178	-						14694856	PCYB_133560	2779		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1194400	1197178	-	XM_004224381.1		XP_004224429.1			14694856	PCYB_133560	2331	2331	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1194400	1197178	-	XP_004224429.1		XM_004224381.1	hypothetical protein		14694856	PCYB_133560	2331	776	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1197554	1198437	-						14694857	PCYB_133570	884		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1197554	1198437	-	XM_004224382.1		XP_004224430.1			14694857	PCYB_133570	318	318	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1197554	1198437	-	XP_004224430.1		XM_004224382.1	hypothetical protein		14694857	PCYB_133570	318	105	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1199254	1200896	+						14694858	PCYB_133580	1643		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1199254	1200896	+	XM_004224383.1		XP_004224431.1			14694858	PCYB_133580	858	858	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1199254	1200896	+	XP_004224431.1		XM_004224383.1	DNA-directed RNA polymerases III 39 kDa polypeptide		14694858	PCYB_133580	858	286	partial
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1201777	1205543	+						14694859	PCYB_133590	3767		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1201777	1205543	+	XM_004224384.1		XP_004224432.1			14694859	PCYB_133590	2160	2160	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1204200	1205543	+	XP_004224432.1		XM_004224384.1	hypothetical protein		14694859	PCYB_133590	1320	439	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1206801	1207377	+						14694860	PCYB_133600	577		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1206801	1207377	+	XM_004224385.1		XP_004224433.1			14694860	PCYB_133600	327	327	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1206801	1207377	+	XP_004224433.1		XM_004224385.1	40S ribosomal protein S25		14694860	PCYB_133600	327	108	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1208472	1211237	-						14694861	PCYB_133610	2766		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1208472	1211237	-	XM_004224386.1		XP_004224434.1			14694861	PCYB_133610	2532	2532	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1208472	1211237	-	XP_004224434.1		XM_004224386.1	hypothetical protein		14694861	PCYB_133610	2532	843	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1213477	1214340	+						14694862	PCYB_133620	864		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1213477	1214340	+	XM_004224387.1		XP_004224435.1			14694862	PCYB_133620	495	495	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1213477	1213884	+	XP_004224435.1		XM_004224387.1	hypothetical protein		14694862	PCYB_133620	282	93	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1215899	1217706	+						14694863	PCYB_133630	1808		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1215899	1217706	+	XM_004224388.1		XP_004224436.1			14694863	PCYB_133630	1308	1308	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1215899	1217706	+	XP_004224436.1		XM_004224388.1	mannose-1-phosphate guanyltransferase		14694863	PCYB_133630	1308	435	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1218445	1219792	+						14694864	PCYB_133640	1348		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1218445	1219792	+	XM_004224389.1		XP_004224437.1			14694864	PCYB_133640	774	774	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1218445	1219792	+	XP_004224437.1		XM_004224389.1	dynein-associated protein		14694864	PCYB_133640	774	257	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1220662	1223812	-						14694865	PCYB_133650	3151		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1220662	1223812	-	XM_004224390.1		XP_004224438.1			14694865	PCYB_133650	2823	2823	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1220662	1223812	-	XP_004224438.1		XM_004224390.1	surface protein		14694865	PCYB_133650	2823	940	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1227228	1229544	+						14694866	PCYB_133660	2317		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1227228	1229544	+	XM_004224391.1		XP_004224439.1			14694866	PCYB_133660	1614	1614	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1227228	1229544	+	XP_004224439.1		XM_004224391.1	hypothetical protein		14694866	PCYB_133660	1614	537	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1230034	1232896	+						14694867	PCYB_133670	2863		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1230034	1232896	+	XM_004224392.1		XP_004224440.1			14694867	PCYB_133670	2781	2781	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1230034	1232896	+	XP_004224440.1		XM_004224392.1	hypothetical protein		14694867	PCYB_133670	2781	926	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1234032	1236716	-						14694868	PCYB_133680	2685		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1234032	1236716	-	XM_004224393.1		XP_004224441.1			14694868	PCYB_133680	2685	2685	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1234032	1236716	-	XP_004224441.1		XM_004224393.1	glycine-tRNA ligase		14694868	PCYB_133680	2685	894	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1238202	1238822	-						14694869	PCYB_133690	621		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1238202	1238822	-	XM_004224394.1		XP_004224442.1			14694869	PCYB_133690	621	621	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1238204	1238821	-	XP_004224442.1		XM_004224394.1	hypothetical protein		14694869	PCYB_133690	618	206	partial
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1240048	1243608	+						14694870	PCYB_133700	3561		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1240048	1243608	+	XM_004224395.1		XP_004224443.1			14694870	PCYB_133700	3561	3561	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1240048	1243608	+	XP_004224443.1		XM_004224395.1	hypothetical protein		14694870	PCYB_133700	3561	1186	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1246447	1251267	+						14694871	PCYB_133710	4821		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1246447	1251267	+	XM_004224396.1		XP_004224444.1			14694871	PCYB_133710	4821	4821	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1246447	1251267	+	XP_004224444.1		XM_004224396.1	hypothetical protein		14694871	PCYB_133710	4821	1606	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1253241	1254149	+						14694872	PCYB_133720	909		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1253241	1254149	+	XM_004224397.1		XP_004224445.1			14694872	PCYB_133720	687	687	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1253241	1254149	+	XP_004224445.1		XM_004224397.1	spliceosome-associated protein 49		14694872	PCYB_133720	687	229	partial
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1256368	1258206	+						14694873	PCYB_133730	1839		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1256368	1258206	+	XM_004224398.1		XP_004224446.1			14694873	PCYB_133730	1698	1698	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1256368	1258206	+	XP_004224446.1		XM_004224398.1	YT521-B-like family protein		14694873	PCYB_133730	1698	565	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	13	NC_020406.1	1259401	1261465	+						14694874	PCYB_133740	2065		partial
